name,address,latitude,longitude,category
mini まるふじ 芝中店,蔵敷3-691-1 (住宅供給公社大和芝中住宅団地北側),35.749490212218596,139.4190788269043,スーパーマーケット
Fujiスーパー 用賀店,用賀4-11-3,35.62720438919733,139.6335409797035,スーパーマーケット
業務スーパー 武蔵新城店,中原区上新城1-10-19,35.5912086663005,139.6294688391977,スーパーマーケット
My Basket (まいばすけっと 川崎二子新地店),高津区諏訪1-11-10,35.60547635146427,139.62292232415052,スーパーマーケット
Sanwa (スーパー三和 小山田店),小山田桜台1-20,35.590301304621995,139.4029426574707,スーパーマーケット
オム二スーパー,日本,35.642212,139.671817,スーパーマーケット
Z-ONE 東町店,千住東2-4-13,35.74751907942892,139.80554964885832,スーパーマーケット
Super Alps (スーパーアルプス 高倉店),高倉町66-16,35.66413822118508,139.3672636997888,スーパーマーケット
業務スーパーリカーキング高倉店＆わくわく広場,高倉町50-6,35.66348067655041,139.3683586300601,スーパーマーケット
業務スーパー リカーキング 田町店,田町2-5,35.665650826826294,139.33604417883282,スーパーマーケット
Super Alps (スーパーアルプス 豊田南店),豊田1-16-1,35.65720944359524,139.38758889557047,スーパーマーケット
フーズマーケットさえき 多摩平の森店,多摩平6-20-1,35.668193988951565,139.3830075961134,スーパーマーケット
SuperValue (スーパーバリュー 府中新町店),新町1-73-1,35.687935080738725,139.49020249944337,スーパーマーケット
業務スーパー 府中本宿店,本宿町4-28-3,35.678111812881625,139.4590989774453,スーパーマーケット
saeki (フーズマーケットさえき 若松町店),若松町4-36-2,35.67650007453477,139.50563234470079,スーパーマーケット
スーパーヤマザキ 東久留米東口店,東本町1-15,35.760605980709144,139.5344051629501,スーパーマーケット
スーパーヤマザキ 東久留米西口店,本町1-4-25,35.75918238485203,139.5322186156133,スーパーマーケット
業務スーパー,"新座市, 埼玉県",35.767505,139.547302,スーパーマーケット
スーパーナカヤ 東久留米店,東本町14-21,35.76285124061115,139.53573482996327,スーパーマーケット
Sanwa (スーパー三和),東浅川町550-1 (イーアス高尾 1F),35.643481243813355,139.29005531679786,スーパーマーケット
Super Value (スーパーバリュー 八王子高尾店),東浅川町546-20,35.64096233473596,139.28775014352323,スーパーマーケット
業務スーパー 立川錦町店,錦町6-8-17,35.68793049488705,139.41817143830468,スーパーマーケット
Super Alps (スーパーアルプス 散田店),散田町5-16-1,35.650033,139.304521,スーパーマーケット
Super Alps (スーパーアルプス 西八王子店),散田町3-17-1,35.65506718426597,139.31332468986508,スーパーマーケット
業務スーパー 調布小島町店,小島町1-25-1,35.65445300000001,139.53891000000002,スーパーマーケット
Super Alps (スーパーアルプス 中野店),中野山王1-26−7,35.67311845359895,139.32577657808366,スーパーマーケット
Sanwa (スーパー三和 百合ヶ丘店 A館),麻生区百合丘2-3-1,35.60584707747864,139.5149920694432,スーパーマーケット
Sanwa (スーパー三和 百合ヶ丘店 B館),麻生区百合丘1-16,35.605940414603275,139.51544995983787,スーパーマーケット
ミニスーパーサンフレッシュ,麻生区百合丘2-3-8,35.60555526539716,139.51549964375488,スーパーマーケット
業務スーパー 鹿骨店,鹿骨4-26-16,35.71283744009805,139.89101571514666,スーパーマーケット
Super Value (スーパーバリュー 国立店),谷保3143-1 (フレスポ国立南),35.67688303570147,139.4273806087262,スーパーマーケット
Super Alps (スーパーアルプス 日野店),日野390-4,35.672822956885135,139.40290727577505,スーパーマーケット
業務スーパー 柴崎店,柴崎2-13-9,35.66154206227173,139.567330011144,スーパーマーケット
業務スーパー 深大寺東町店,深大寺東町6-9-6,35.67492199999999,139.557824,スーパーマーケット
業務スーパー 滝山店,滝山5-12-15 (滝山西ビル),35.74408944416613,139.5082231298371,スーパーマーケット
スーパーみらべる 練馬春日町店,春日町6-6-8,35.75293278648989,139.63728797156364,スーパーマーケット
ピカソ 本八幡店,南八幡4-7-2,35.719967,139.927006,スーパーマーケット
スーパー伊東,日本,35.65988908018637,139.7074008733034,スーパーマーケット
スーパー みらべる 下赤塚店,田柄2-52-2,35.769016662759206,139.64433786540957,スーパーマーケット
業務スーパー 成増店,成増3-5-3,35.77795243547335,139.6351226616913,スーパーマーケット
業務スーパー 練馬店,高松3-21-18,35.751190477518634,139.6274250220953,スーパーマーケット
スーパーオムラ 成増店,"板橋区, 東京都",35.77826,139.63324,スーパーマーケット
フレッシュひかり,田柄4-39-11,35.76657091958768,139.63553782180963,スーパーマーケット
たじま,新小岩2-5-12 (松田レジデンス 1F),35.716728949826454,139.85978373368715,スーパーマーケット
業務スーパー 武蔵境店,境1-15-18,35.702509217296296,139.54513962856808,スーパーマーケット
業務スーパー 三鷹深大寺店,深大寺1-14-34,35.69095499999999,139.538118,スーパーマーケット
魚勝 グレース 東小金井店,梶野町5-2-22,35.702250134599026,139.51922771656976,スーパーマーケット
Sanwa (スーパー三和 小川店),金森4-1-2,35.525930765307024,139.46546061506896,スーパーマーケット
業務スーパー いぶき野店,緑区いぶき野34-9,35.52810207403079,139.5071926370122,スーパーマーケット
Life (ライフ 深川猿江店),猿江2-16-8,35.68602828194319,139.81604001954858,スーパーマーケット
業務スーパー リカーキング 所沢下山口店,山口1532,35.7776704222631,139.4331354972069,スーパーマーケット
スーパーせきぐち,山口1996-1,35.77476397818593,139.43065287481645,スーパーマーケット
業務スーパー,残堀5-130-1,35.752317,139.365819,スーパーマーケット
Gyomu Super Tanashi (業務スーパー 田無店),芝久保町3-5-55,35.72976110156889,139.52470165568306,スーパーマーケット
スーパーナカヤ ひばりが丘北口店,ひばりが丘北3-6-31,35.753033,139.54745,スーパーマーケット
sanwa (スーパー三和),幸区堀川町72-1 (ラゾーナ川崎 1F 105),35.532915974237056,139.69610810279846,スーパーマーケット
酒&業務スーパー スターリカーズ 川崎店,川崎区藤崎1-13-12 (スターマンション 1F),35.5295416251667,139.7204444187917,スーパーマーケット
Super Alps (スーパーアルプス はざま店),椚田町1208,35.63780181935455,139.30018186569214,スーパーマーケット
Super Alps (スーパーアルプス 長房店),長房町340-12,35.65535224984454,139.29687201976776,スーパーマーケット
業務スーパー酒市場ヤマダ 谷塚店,谷塚1-30-11,35.80866130211653,139.80150462606093,スーパーマーケット
Sanwa (スーパー三和 玉川学園店),玉川学園2-11-26,35.5627395221384,139.46220829187192,スーパーマーケット
Sanwa (スーパー三和 町田大谷店),南大谷216-1,35.55461866231185,139.45851031995974,スーパーマーケット
Sanwa (スーパー三和 子供の国店),青葉区奈良1-2-1,35.557007215088845,139.48462045445726,スーパーマーケット
Sanwa (スーパー三和 奈良北店),青葉区奈良町1670-224,35.562929234601576,139.4765567636644,スーパーマーケット
Sanwa (スーパー三和 中町店),中町3-1-11,35.549079173340125,139.4497996016155,スーパーマーケット
Sanwa (スーパー三和 金井店),金井1-44,35.57591634080334,139.45513506427164,スーパーマーケット
Sanwa (スーパー三和 栄通り中町店),中町1-8-2,35.548837152948224,139.4430522629199,スーパーマーケット
業務スーパー 鶴川店,能ヶ谷2-4-9,35.58331,139.478376,スーパーマーケット
Sanwa (スーパー三和 木曽店),木曽東4-18-1,35.564336085580614,139.42784386522936,スーパーマーケット
業務スーパー 町田南大谷店,南大谷184-1,35.537617138142515,139.46055840218858,スーパーマーケット
Super Alps (スーパーアルプス 多摩境店),小山ヶ丘4-5-2,35.60425261447649,139.36044923067635,スーパーマーケット
業務スーパー 町田小山店,小山町961-2,35.59320450336817,139.37742799806094,スーパーマーケット
スーパー三和 南橋本店,中央区南橋本1-10-1,35.58038729678851,139.35304064982216,スーパーマーケット
三和 相模原中央店,中央区中央1-2-1 (グッディプレイス相模原 1F),35.574584853686254,139.36663552073202,スーパーマーケット
Sanwa (スーパー三和 町田三輪店),三輪町281-1 (島忠ホームズ 町田三輪店),35.57880385673635,139.50060718903302,スーパーマーケット
スーパーヤマザキ 鶴川店,鶴川6-7-2,35.59069235654771,139.46961969947074,スーパーマーケット
Sanwa (スーパー三和 鶴川店),真光寺1-25-1,35.601367357843635,139.4674562647285,スーパーマーケット
Sanwa (スーパー三和 鴨志田店),青葉区鴨志田町539,35.562985961717594,139.5040995212582,スーパーマーケット
業務スーパー 上麻生店,上麻生28番,35.5781869854465,139.5058509707451,スーパーマーケット
スーパーヤマザキ 平尾店,平尾3-1-1,35.609554703045404,139.48864730757256,スーパーマーケット
FUJI 五月台店,麻生区五力田2-4-2,35.59954117041539,139.49301639374193,スーパーマーケット
スーパーそうます,蓮沼252,35.82363547111014,139.76098552148844,スーパーマーケット
業務スーパー 川口八幡木店,八幡木2-1-2,35.817081,139.747442,スーパーマーケット
スーパー三和 相模大野店,南区相模大野7-9-15,35.53055422257285,139.4386187195778,スーパーマーケット
スーパー三和 上鶴間店,南区上鶴間本町5−9−26,35.536928402571554,139.44627340199102,スーパーマーケット
Super Alps (スーパーアルプス 横川店),横川町540-1,35.665995714302674,139.30385112762448,スーパーマーケット
Super Alps (スーパーアルプス  甲の原店),中野町2689-3,35.68148118248114,139.31756983231222,スーパーマーケット
業務スーパー 四谷店,大楽寺町507-2,35.672304731350025,139.29632554898154,スーパーマーケット
スーパーストア アコー,南青山1-19-13,35.667771,139.72573400000002,スーパーマーケット
スーパークリシマ 新城駅前店,中原区新城3-5-1,35.58616358958505,139.62980536254338,スーパーマーケット
業務スーパー 相模大野店,南区相模大野4-5-17 (ロビーファイブ内),35.53215003413245,139.43151231223354,スーパーマーケット
スーパー三和(sanwa) 東林間店,南区上鶴間7-4-3,35.520826274505225,139.4400444310227,スーパーマーケット
スーパー三和(sanwa) 豊町店,南区豊町17-30,35.527964933747604,139.42633928915222,スーパーマーケット
スーパー三和 東林間西口店,南区東林間5-6-6,35.518711522640345,139.43953338980478,スーパーマーケット
sanwa (スーパー三和) 境川店,木曽東1-37-22,35.55874227569205,139.42519426345822,スーパーマーケット
スーパー生鮮館 TAIGA 南林間店,南林間1-11-18,35.4942147576076,139.4471821767796,スーパーマーケット
業務スーパー 大和店,下鶴間2767-3,35.4933,139.46194,スーパーマーケット
業務スーパー 花栗店,花栗1-18,35.83349364198253,139.79299721931582,スーパーマーケット
Sanwa (スーパー三和 鶴見尻手店),鶴見区尻手2-2-8,35.524711,139.682857,スーパーマーケット
業務スーパー 川崎駅前店,川崎区砂子2-8-1,35.52811818406846,139.70095485448834,スーパーマーケット
業務スーパー 鶴見店,鶴見区尻手3-1-32,35.52656424973968,139.68201062155634,スーパーマーケット
西橋本ほほえみ公園,緑区西橋本5-4,35.596303999999996,139.334793,公園
相原蚕種石児童公園,相原町307-18,35.6076889652306,139.34402976353704,公園
西橋本下原公園,緑区西橋本4-4,35.59403860473088,139.33028612941118,公園
西橋本2丁目公園,緑区西橋本2-5,35.59448468025889,139.33744847774506,公園
相原橋本公園,相原町545-4,35.608154,139.34023,公園
相原中村なかよし公園,日本,35.60501480102539,139.32987976074222,公園
相原芹沢谷公園,"町田市, 東京都",35.607292,139.32736,公園
町田町立 相原さくがあらく公園,相原町1051-51,35.611543,139.331894,公園
七国公園,七国3-52,35.61597382305336,139.32329012216985,公園
相原児童公園,相原町667-1,35.606171,139.33836499999998,公園
橋本公園,西橋本5-3,35.595752467041066,139.33599635735078,公園
田通公園,緑区相原3-13,35.603622785226534,139.32208210229874,公園
窪ノ淵公園,緑区二本松1-28,35.593804999999996,139.325109,公園
相原四丁目　桑の実公園,"相模原市, 神奈川県",35.602556,139.320428,公園
相原お浜御殿公園,相原町字蚕種石358-14,35.60489273071289,139.3450927734375,公園
橋本本町公園,緑区橋本5-22,35.60207204172631,139.34411674435975,公園
西橋本3丁目トライ公園,緑区西橋本3-1,35.594432,139.33385800000002,公園
七国シフォンの丘公園,日本,35.61874202590128,139.32954786676612,公園
宇津貫緑地,七国6-1,35.619937182967895,139.32944333766258,公園
西橋本すみれ公園,緑区西橋本3-2,35.59293611517931,139.33289140462878,公園
Higashi-Ayase Park (東綾瀬公園),東綾瀬/綾瀬/谷中1,35.77051556356667,139.83175277709958,公園
普賢寺公園,"足立区, 東京都",35.759199,139.830556,公園
青和コミュニティー公園,青井3-22-1,35.773211995392515,139.8184009112669,公園
八ヶ村落しファミリー公園,"足立区, 東京都",35.76781229539461,139.8342614031942,公園
青和ばら公園,青井3-18-15,35.771683349847024,139.8185248165297,公園
しょうぶ沼公園,谷中2-4,35.77667800000001,139.831913,公園
善賢寺公園,"足立区, 東京都",35.759229,139.830497,公園
蛭沼公園,綾瀬4-26-5,35.76744,139.82299999999998,公園
Suehiro Park (末広公園),足立4-18-11,35.767476046798365,139.80551604745511,公園
加青公園,日本,35.77653400000001,139.820555,公園
青和憩いの森公園,日本,35.774659,139.81956,公園
Gotanno Park (五反野公園),青井3-5-22,35.76967117416324,139.8189640045166,公園
青井ふれあい公園,青井1-3-1,35.77104839557543,139.81441909633128,公園
青井公園,"足立区, 東京都",35.774859,139.812958,公園
青戸第一団地公園(芝生広場),青戸3-15-5 (UR都市機構 青戸第一団地内),35.74694722890372,139.85145005406085,公園
御殿山公園,青戸7-21-7,35.75516024804557,139.855001569342,公園
葛西城址公園,青戸7-28-16,35.755292,139.85565,公園
北沼交通公園,奥戸8-17-1,35.7372639311867,139.8666134588806,公園
新宿公園,高砂6-9-2,35.754959736944194,139.85986355684776,公園
青戸6丁目さくら公園,"葛飾区, 東京都",35.75301500000001,139.85799599999999,公園
新中川通水記念公園,日本,35.74596500000001,139.86234299999998,公園
曳舟川親水公園,白鳥2-1-1,35.7482636,139.8417695,公園
諏訪野公園,高砂1-7-12,35.742421,139.860926,公園
立石七丁目公園,立石7-12-4,35.742167036074754,139.85137581825256,公園
立石五丁目公園,"葛飾区, 東京都",35.742919,139.845746,公園
高砂七丁目公園,日本,35.756081227119125,139.86293011048875,公園
白鳥公園,白鳥2-18-18,35.74948156241109,139.84426670221248,公園
高砂北公園,高砂4-3,35.749247148009346,139.87275403219698,公園
立石7丁目公園,立石7-12-3,35.74166392517201,139.8508198841167,公園
立石児童公園,立石8ｰ37,35.739674,139.85573,公園
青戸三丁目西児童公園,日本,35.746031,139.848811,公園
高砂やちよ公園,高砂7-3,35.752598657605404,139.86439257860184,公園
区立上入公園,"葛飾区, 東京都",35.736963,139.863581,公園
Symbol Promenade Park (シンボルプロムナード公園),台場/青海/有明,35.627359999999996,139.78194,公園
水の広場公園,青海1,35.624840999999996,139.782392,公園
Odaiba Marine Park (お台場海浜公園),台場1-4-1,35.631775,139.777733,公園
Ariake Tennis no Mori Park (有明テニスの森公園),有明2-2-22,35.635053000000006,139.787502,公園
Odaiba Rainbow Park (お台場レインボー公園),台場1-3-1,35.633075709377984,139.7779905796051,公園
Toyosu Gururi Park (豊洲ぐるり公園),豊洲6-4,35.640187,139.779135,公園
Aomi Minami Futo Park (青海南ふ頭公園),青海2,35.615700662340394,139.7763330347624,公園
青海中央ふ頭公園,青海4-4,35.62036008244172,139.77926378639194,公園
水の広場公園 (西地区),青海1,35.621996963256954,139.77927377216415,公園
Shiokaze Park (潮風公園),東八潮,35.62399765530752,139.7687745094299,公園
有明西ふ頭公園,有明3-12,35.62635882935522,139.7950284163279,公園
Higashi Shinagawa Kaijo Park (東品川海上公園),東品川3-9-21,35.61730969427918,139.7491293805725,公園
Shinagawa Kumin Park (しながわ区民公園),勝島3-2-2,35.59303427383114,139.73858570256624,公園
東品川公園 (交通公園),東品川3-14-9 (城南第二小学校),35.614810064613884,139.74638277296373,公園
子供の森公園,北品川3-10-13,35.61680784988061,139.7380368638907,公園
Tennozu Park (天王洲公園),東品川2-6-23,35.619110954283045,139.7495336005131,公園
港南公園,港南4-5-1,35.62417089903651,139.74718447682193,公園
都立 大井緑道公園,八潮4/5,35.60558293494481,139.75464397648452,公園
品川区立 西の台公園,西品川1-4-8,35.613157947296116,139.72932792357474,公園
南品川広場公園,南品川5-10-27,35.609081,139.73970500000001,公園
聖蹟公園,北品川2-7-21,35.618853944028366,139.74445236986404,公園
わかくさ公園,勝島1-6-1,35.59797000000001,139.74398300000001,公園
東八ツ山公園,北品川1-15-11/港南2-8-8,35.62482,139.743708,公園
居木橋公園,大崎1-14-4,35.618668941785266,139.73284363746643,公園
やまなか公園,大井3-22-3,35.601022,139.727733,公園
仙台坂公園,南品川5-16-1,35.60868,139.741714,公園
Aoba Park (青葉公園),南青山1-4-4,35.6709544,139.7248,公園
Takahashi Korekiyo Memorial Park (高橋是清翁記念公園),赤坂7-3-39,35.6740431206546,139.72880088516158,公園
Hinokicho Park (檜町公園),赤坂9-7-9,35.66679762138857,139.732586145401,公園
Minamimotomachi Park (みなみもと町公園),南元町20,35.68059085094609,139.72618103027344,公園
Aoyama Park (青山公園),南青山2-21-12,35.669626550314504,139.7245704538897,公園
Nogi Park (乃木公園),赤坂8-11-32,35.66817914894288,139.72753286361694,公園
Sotobori Park (外濠公園),富士見2,35.688726041806824,139.73090242344466,公園
青山公園 南地区,六本木7-23,35.66411123783307,139.7245170792135,公園
Mikawadai Park (三河台公園),六本木4-2-27,35.664274486031005,139.7337543677607,公園
Shimizudani Park (清水谷公園),紀尾井町2-1,35.6813525780394,139.7359120845795,公園
Yotsuya Mitsuke Park (四谷見附公園),四谷1-12,35.683295026128924,139.72820486420943,公園
Hitotsugi Park (一ツ木公園),赤坂5-5-26,35.670908242990976,139.73360743353305,公園
Meiji Park (明治公園),千駄ヶ谷1 / 霞ヶ丘町4,35.67557746933695,139.71458125605488,公園
青山公園 北地区,南青山2-21-12,35.669441282741715,139.71950406853185,公園
Wakaba Park (若葉公園),若葉3-4,35.683585325724984,139.72190881977343,公園
仲良し公園,麹町6-2,35.68504689801325,139.7335749908213,公園
Kogai Park (笄公園),西麻布3-12-1,35.656589448427226,139.72411370789735,公園
Entsuji-zaka Park (円通寺坂公園),赤坂5-2-47,35.67285631196897,139.73406042997343,公園
Chidorigafuchi Park (千鳥ケ淵公園),麹町1-2,35.685947722209946,139.74494509398934,公園
Sakurazaka Park (Robot Park) (さくら坂公園 (ロボロボ公園)),六本木6-16-46,35.65832850244769,139.7291221545681,公園
横川省三記念公園,麻布台1-4-6,35.662651363030875,139.73877802491188,公園
Shiba water supplying station park (芝給水所公園),芝公園3-6-7,35.6607036275317,139.74523703320622,公園
市ヶ谷駅前公園,九段北4,35.69146073538398,139.73619417867292,公園
北区立 田端新町公園,田端新町1-22-18,35.736421198089154,139.76841817503,公園
Ogunohara Park (尾久の原公園),東尾久7-1 (旭電化通り沿い),35.74992491449425,139.776113359032,公園
北区立東田端公園,東田端2-5-18,35.740317580144016,139.76316890306094,公園
熊野前公園,東尾久8-1-1,35.7495969,139.7713186,公園
荒川区立 くまのまえ はっぴい公園 (熊野前南児童遊園),東尾久5-21 (熊野前商店街),35.745643,139.769155,公園
西日暮里公園 (道灌山公園),西日暮里3-5-5,35.7315964,139.7665341,公園
藍染公園,町屋1-34-9,35.74486867858916,139.78582799434662,公園
くすのき山公園,町屋2-19-3,35.7449187484553,139.7773039340973,公園
Tabatadai Park (田端台公園),田端1-28-23,35.73473867934513,139.7638714313507,公園
荒川区立 西尾久一丁目児童遊園 (パンダ公園),西尾久1-26-7 (旧小台通り沿い),35.745711,139.761726,公園
北区立 田端公園 (へび山公園),田端3-23-24,35.737418,139.755034,公園
荒川五丁目公園 (荒川らくだの公園),荒川5-41-1,35.739615884646284,139.77708193540084,公園
荒川区立 尾久八幡公園,西尾久3-6-4,35.75081843938997,139.76448668244026,公園
荒川区立 西尾久四丁目北公園,西尾久4-12-6,35.745767754434745,139.76058304309842,公園
荒川五丁目東児童遊園 (宮地こいのぼり公園),荒川5-7-2,35.73815685453907,139.77642685174942,公園
荒川区立 西尾久四丁目南児童遊園 ( ラムネ公園 ),西尾久4-11-1,35.7450864916828,139.7601391197276,公園
神明都電車庫跡公園,本駒込4-35,35.732973673164125,139.7549933347278,公園
三河島公園,荒川8-25-2,35.737367843508785,139.78562495400956,公園
"荒川区立 西尾久四丁目児童遊園 (サカナ公園,にしなか公園)",西尾久4-17-9,35.74742118177115,139.75956512547873,公園
Arakawa Park (荒川公園),荒川2-2-3 (明治通り),35.73561358961191,139.78395728422248,公園
赤羽東公園 (三角公園),赤羽1-43-1,35.781604311966476,139.72048169701515,公園
Shimizuzaka Park (清水坂公園),十条仲原4-2-1,35.768504683333454,139.72127258777618,公園
Inatsuki Park (稲付公園),赤羽西3-19-5,35.76983975403362,139.71871100421936,公園
Hasunuma Park (蓮沼公園),蓮沼町69,35.772307,139.70443400000002,公園
Inatsuki Nishiyama Park (稲付西山公園),西が丘3-10-3,35.76664822688669,139.70955911232087,公園
赤羽台さくら並木公園,赤羽台4-17-5,35.78276184570911,139.71139436470426,公園
Akabane Park (赤羽公園),赤羽2-14,35.777705567839156,139.72460389137268,公園
Naka-jūjō Park (中十条公園),中十条2-12-12,35.762663,139.725703,公園
志茂ゆりの木公園,志茂5-18,35.78186172738736,139.73464415576498,公園
赤羽緑道公園,赤羽台3-8 / 赤羽西5-8,35.781718509416145,139.71738426628372,公園
西が丘三ツ和公園,西が丘2-4-1,35.766463,139.714084,公園
三和公園,"北区, 東京都",35.774788,139.71542,公園
赤羽三丁目公園,赤羽3-23-19,35.78460584475086,139.72309498938245,公園
Akabanedai Park (赤羽台公園),赤羽台3-16,35.782001,139.714877,公園
Akabane Nature Observatory Park (赤羽自然観察公園),赤羽西5-2-34,35.77379075206609,139.71094608306885,公園
梅公園,赤羽台2丁目1,35.77552,139.716074,公園
ABC公園,"北区, 東京都",35.7739,139.727728,公園
元郷2丁目第2公園,元郷2-1,35.79555590250956,139.7283697128296,公園
元郷第8公園,元郷2-15-2,35.796093265093525,139.7299012541771,公園
元郷第5公園,元郷1-31,35.799868,139.729926,公園
志茂三丁目小柳川公園,志茂3-25,35.779006950791576,139.7341652008461,公園
赤羽台四丁目公園,赤羽台4,35.785385414972076,139.71233694850537,公園
Iikura Park (飯倉公園),東麻布1-21-8,35.6556845027964,139.74358723531466,公園
南桜公園,西新橋2-10-13,35.6661526098011,139.75263297557828,公園
塩釜公園,新橋5-19-7,35.66302941347243,139.75500554835023,公園
Amishiro Park (網代公園),麻布十番2-15-1,35.65457504807672,139.73546935621584,公園
Shibaura Park (芝浦公園),芝浦1-16-25,35.64584951472301,139.75161775946614,公園
児童公園,"港区, 東京都",35.65292,139.74330600000002,公園
Sakurada Park (桜田公園),新橋3-16-15,35.665634908607394,139.75680979931536,公園
新広尾公園,麻布十番4-5-1,35.654109040854756,139.73739946905397,公園
旧芝離宮恩賜庭園児童公園,海岸1-4-3,35.656242582977626,139.75827241092944,公園
港区立 本村公園,南麻布3-4-9,35.651439027835345,139.73071783743077,公園
新浜公園,芝浦1-1-10,35.65062039,139.7562703,公園
三田台公園,三田4-17-28,35.64248146832535,139.73920979924014,公園
新浜公園,芝浦1-1-10,35.65097590125328,139.75671529769895,公園
もくせい公園,"あきる野市, 東京都",35.72988,139.29189,公園
秋留野公園,秋留4-4,35.725049423682144,139.29903119802478,公園
早道場公園,"あきる野市, 東京都",35.730134,139.285786,公園
早道端公園,日本,35.730148949661476,139.28575158119202,公園
Akirudai Park (秋留台公園),二宮673-1,35.73024475317371,139.2999243736267,公園
八幡公園,日本,35.722892,139.286054,公園
大塚公園,"あきる野市, 東京都",35.727882,139.29248,公園
大塚原っぱ公園,"あきる野市, 東京都",35.732494,139.29113999999998,公園
萩野公園,秋留3-1,35.72456601871174,139.29550141096115,公園
草花公園,原小宮,35.73674170426399,139.30018186569214,公園
三吉野下原公園,"西多摩郡日の出町, 東京都",35.735766,139.279847,公園
第三水辺公園,"あきる野市, 東京都",35.717888,139.29927,公園
三吉野欠上公園,日本,35.73757553100586,139.27818298339844,公園
石神公園,"あきる野市, 東京都",35.734562,139.2994,公園
三吉野欠下1号公園,東京都日の出町平井3-2,35.74077600000001,139.28027,公園
南雨間公園,"あきる野市, 東京都",35.71720999999999,139.29887,公園
つつじヶ丘公園,つつじヶ丘3-1,35.71423914498655,139.37337034927208,公園
稲荷公園,昭和町4-8,35.711089,139.36276999999998,公園
上水公園,拝島町,35.72122129855735,139.35706615447998,公園
昭島市立日ノ出台公園,武蔵野2-10,35.721622528504135,139.3730301924911,公園
美堀町四丁目公園,美堀町4-19,35.71695309236682,139.35320377349856,公園
緑ヶ丘公園,緑町1-21,35.713295,139.35109,公園
中神公園,"昭島市, 東京都",35.706888,139.373848,公園
拝島公園,拝島町1-10,35.70512325584009,139.34959826068518,公園
美ノ宮公園,武蔵野2-4,35.72002017246419,139.3801728478971,公園
北文化公園,宮沢町515,35.71568565242245,139.3749310076237,公園
上ノ台公園,日本,35.703543104401724,139.35628987674946,公園
昭島市立 林ノ上公園,緑町4-16,35.71445100000001,139.347326,公園
福東ともだち公園,日本,35.725111,139.35148999999998,公園
富士見公園,中神町1277,35.70997756740393,139.37904685735705,公園
みほり広場公園,美堀町3-2,35.7248648809146,139.35678116977215,公園
朝日町公園,"昭島市, 東京都",35.70696399686092,139.37448506234043,公園
昭島市立田中町住宅第一公園,日本,35.7027587890625,139.35145568847656,公園
かけはし公園,美堀町1-5-19,35.725003512122385,139.36842597718658,公園
みずたま公園,西砂町1-2-61,35.72517453293084,139.37241547810794,公園
秋津公園,秋津町5-27-1,35.779342258718856,139.4913144894869,公園
竹丘公園,竹丘3-691-6,35.764910978813205,139.5057517290115,公園
星ヶ岡公園,青葉町3-22,35.766864,139.490094,公園
松山公園,松山3-1018-259,35.767338985089005,139.51120022799378,公園
青葉町3丁目第6仲良し公園,日本,35.767826280713955,139.49261168802127,公園
清瀬せせらぎ公園,日本,35.78349934104279,139.5102046290345,公園
篠山公園,上安松944-28,35.78831529439231,139.4888538122177,公園
彩り公園,竹丘1-1203-118,35.769449781270914,139.50964953358886,公園
かえる公園,日本,35.76586500000001,139.488233,公園
竹丘なかよし公園,竹丘1-1256-1,35.767383739674045,139.51205014524814,公園
中里柳瀬公園,中里4-1301,35.786340413442176,139.51472423444292,公園
Sakuma Park (佐久間公園),神田佐久間町3−21,35.69773523163791,139.779152092617,公園
Ochanomizu Park (お茶の水公園),湯島1-4,35.701013,139.766185,公園
御徒町公園 (Okachimachi Park) (御徒町公園),台東4-13-3,35.70620935065803,139.77764863462858,公園
新花公園,湯島2丁目31-5,35.70707700000001,139.76651,公園
Rensei Park (練成公園),外神田6-11-19,35.703819,139.77067480000002,公園
淡路公園,神田淡路町2-101 (ワテラス),35.697144317292135,139.76706057786942,公園
西町公園,東上野2-23-3,35.70936641188082,139.77971692830914,公園
地蔵橋公園,日本橋本町4-5-11,35.69079475321588,139.77490532199909,公園
元町公園,本郷1-1,35.701990102964785,139.75845780150811,公園
Miyamoto Park (宮本公園),外神田2-16,35.70227246833848,139.76707805905366,公園
堀留児童公園,日本橋堀留町1-1-16,35.68702640333436,139.7792266897744,公園
Nishi-Kanda Park (西神田公園),西神田2-3-11,35.69851948749026,139.75472237219697,公園
常盤公園,日本橋本石町4-4,35.68816839795519,139.76992833124729,公園
内神田尾嶋公園,内神田1-5-14,35.690131540300044,139.7661934282749,公園
戸山公園 (箱根山地区),戸山3,35.703680994903024,139.7134780883789,公園
仲之公園,市谷仲之町2,35.69338539635583,139.72405307767738,公園
Tsurumaki-Minami Park (鶴巻南公園),早稲田町78,35.70624804803904,139.72359244497932,公園
愛住公園,愛住町11,35.69005591200807,139.71845662734972,公園
Shinjuku Park (新宿公園),新宿2-9,35.690275629753266,139.70946129771357,公園
山伏公園,新宿区北山伏町 (大久保通り),35.69926726870205,139.7308030124583,公園
Hanazono Park (花園公園),新宿1-21,35.689033079127796,139.7131072890067,公園
左門公園,左門町5,35.68689727783203,139.72012329101562,公園
中町公園,中町5,35.699406,139.73702600000001,公園
阿佐谷けやき公園,阿佐谷北1-1-1,35.70540247408089,139.64108794927594,公園
Otaguro Park (大田黒公園),荻窪3-33-12,35.70075411386816,139.62465624721642,公園
天沼地蔵前公園,天沼1-1-14,35.705415638474996,139.62615656727408,公園
